step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,policy_action_raw_BL_coxa_joint,policy_action_raw_BR_coxa_joint,policy_action_raw_ML_coxa_joint,policy_action_raw_MR_coxa_joint,policy_action_raw_BL_femur_joint,policy_action_raw_BR_femur_joint,policy_action_raw_ML_femur_joint,policy_action_raw_MR_femur_joint,policy_action_raw_BL_tibia_joint,policy_action_raw_BR_tibia_joint,policy_action_raw_ML_tibia_joint,policy_action_raw_MR_tibia_joint,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
716,14.32,0.0,0.30000001192092896,0.0,-0.009740680456161499,0.35868874192237854,0.014477050863206387,-0.3414674997329712,-0.23360902070999146,0.06297589838504791,1,0,0,1,0.6946374177932739,1.7791426181793213,1.7032668590545654,0.8403506875038147,2.1713199615478516,0.2633969187736511,0.6464424133300781,1.4974086284637451,0.2032630294561386,-1.0235549211502075,-1.314221739768982,-0.5993294715881348,0.6946374177932739,1.0,1.0,0.8403506875038147,1.0,0.2633969187736511,0.6464424133300781,1.0,0.2032630294561386,-1.0,-1.0,-0.5993294715881348,-0.00174713134765625,0.1509341597557068,1.0235987901687622,0.9437741041183472,0.06366768479347229,-0.30463385581970215,-0.11311110854148865,0.06366768479347229,2.021493673324585,1.419862151145935,1.419862151145935,1.6201974153518677,0.017774531617760658,0.1741960346698761,1.0437160730361938,0.9885130524635315,-0.0055279238149523735,-0.2668444812297821,-0.21513977646827698,-0.10715405642986298,2.0509798526763916,1.5670063495635986,1.4111288785934448,1.5555331707000732,-1.506757140159607,1.080788016319275,1.1145384311676025,-0.5204843282699585,-0.2728736102581024,0.4585501551628113,3.0146100521087646,-0.17963898181915283,-0.7887817025184631,-2.4312989711761475,-1.3495897054672241,1.2847803831100464
717,14.34,0.0,0.30000001192092896,0.0,-0.029691964387893677,0.438178688287735,0.04423452541232109,-0.5436848402023315,-0.2608180344104767,0.043022193014621735,1,0,0,1,0.5457513928413391,1.8833755254745483,1.5753593444824219,0.7443867325782776,2.233095645904541,0.3877217173576355,1.0575237274169922,1.6085412502288818,-0.012629159726202488,-1.2753539085388184,-1.3621972799301147,-0.5927860736846924,0.5457513928413391,1.0,1.0,0.7443867325782776,1.0,0.3877217173576355,1.0,1.0,-0.012629159726202488,-1.0,-1.0,-0.5927860736846924,-0.07619014382362366,0.1509341597557068,1.0235987901687622,0.8957921266555786,0.06366768479347229,-0.24247145652770996,0.06366768479347229,0.06366768479347229,1.9135475158691406,1.419862151145935,1.419862151145935,1.6234691143035889,-0.016100315377116203,0.18672332167625427,1.0457760095596313,0.9775591492652893,-0.006563633214682341,-0.25045645236968994,-0.154579296708107,-0.11261603236198425,2.030435562133789,1.508015513420105,1.396887183189392,1.5833470821380615,-1.7088735103607178,0.23073941469192505,-0.16789893805980682,-0.6254176497459412,0.15990327298641205,1.0049093961715698,3.021822690963745,-0.19194546341896057,-1.2711924314498901,-3.003286361694336,-0.2162196785211563,1.3470150232315063
718,14.36,0.0,0.30000001192092896,0.0,0.05706802010536194,0.39922237396240234,0.13749563694000244,-0.003103896975517273,0.21908989548683167,0.23471976816654205,1,0,1,1,0.5130112171173096,1.9969666004180908,1.4227616786956787,0.8293860554695129,2.222475051879883,0.327432781457901,1.2537251710891724,1.7494122982025146,-0.26555976271629333,-1.704374074935913,-1.4388940334320068,-0.6329813599586487,0.5130112171173096,1.0,1.0,0.8293860554695129,1.0,0.327432781457901,1.0,1.0,-0.26555976271629333,-1.0,-1.0,-0.6329813599586487,-0.09256023168563843,0.1509341597557068,1.0235987901687622,0.9382917881011963,0.06366768479347229,-0.272615909576416,0.06366768479347229,0.06366768479347229,1.787082314491272,1.419862151145935,1.419862151145935,1.603371500968933,-0.052411098033189774,0.1845264434814453,1.0372573137283325,0.9578893184661865,0.0001496536424383521,-0.240760937333107,-0.13697247207164764,-0.11663798242807388,1.9892340898513794,1.451865792274475,1.4005732536315918,1.6100643873214722,-1.7905631065368652,-0.36849626898765564,-0.3750816583633423,-1.1851840019226074,-0.05455823987722397,0.17046523094177246,0.6695466041564941,0.22396525740623474,-2.45798397064209,-2.4530160427093506,0.9238497614860535,1.1780743598937988
719,14.38,0.0,0.30000001192092896,0.0,0.026190906763076782,0.3597879409790039,0.2449495941400528,0.20585983991622925,-0.14285752177238464,0.07287383824586868,1,0,1,1,0.3358582854270935,2.0668225288391113,1.336181640625,0.8874600529670715,2.285505533218384,0.7735384702682495,1.7000302076339722,2.010491371154785,-0.1584077775478363,-1.904245376586914,-1.2371946573257446,-0.9057555198669434,0.3358582854270935,1.0,1.0,0.8874600529670715,1.0,0.7735384702682495,1.0,1.0,-0.1584077775478363,-1.0,-1.0,-0.9057555198669434,-0.18113669753074646,0.1509341597557068,1.0235987901687622,0.9673287868499756,0.06366768479347229,-0.049563080072402954,0.06366768479347229,0.06366768479347229,1.8406583070755005,1.419862151145935,1.419862151145935,1.4669843912124634,-0.09531630575656891,0.17702819406986237,1.0248533487319946,0.9383399486541748,3.621374344220385e-05,-0.19998879730701447,-0.12249071896076202,-0.09481719136238098,1.9469624757766724,1.4122530221939087,1.414156436920166,1.6198554039001465,-2.3097128868103027,-0.3567087650299072,-0.7691531777381897,-0.8697282075881958,0.004401773680001497,2.995854377746582,0.9553717970848083,1.7197034358978271,-2.124424457550049,-1.446329116821289,0.4493628144264221,-0.058382295072078705
720,14.4,0.0,0.30000001192092896,0.0,-0.03899124264717102,0.3498283326625824,0.2833682894706726,0.5661039352416992,0.02559840679168701,0.14406177401542664,1,0,1,1,0.25853773951530457,1.8974336385726929,1.2471599578857422,0.5424070358276367,2.023322343826294,0.916795551776886,1.5578683614730835,1.2940678596496582,-0.24201013147830963,-1.9089596271514893,-1.2229657173156738,-0.9726336002349854,0.25853773951530457,1.0,1.0,0.5424070358276367,1.0,0.916795551776886,1.0,1.0,-0.24201013147830963,-1.0,-1.0,-0.9726336002349854,-0.21979697048664093,0.1509341597557068,1.0235987901687622,0.7948023080825806,0.06366768479347229,0.022065460681915283,0.06366768479347229,0.06366768479347229,1.7988570928573608,1.419862151145935,1.419862151145935,1.4335453510284424,-0.1432039737701416,0.16787005960941315,1.0116525888442993,0.9133330583572388,4.746853301185183e-05,-0.1401044726371765,-0.09313586354255676,-0.05672750249505043,1.9088647365570068,1.3959672451019287,1.4198658466339111,1.612810730934143,-2.43173885345459,-0.5167869925498962,-0.542954683303833,-1.5572082996368408,0.003763878718018532,3.000274896621704,1.8641631603240967,2.125328540802002,-1.9049491882324219,-0.310220330953598,0.1198980063199997,-0.6450150609016418
721,14.42,0.0,0.30000001192092896,0.0,0.004850283265113831,0.3062303364276886,0.08744887262582779,0.5138817429542542,0.9636383652687073,0.09466742724180222,0,0,1,0,0.3024804890155792,1.5901645421981812,1.1668611764907837,0.9195746779441833,1.459362268447876,1.1940178871154785,1.3359417915344238,-0.05877058953046799,-0.13900916278362274,-1.8186250925064087,-1.1754199266433716,-0.9766808748245239,0.3024804890155792,1.0,1.0,0.9195746779441833,1.0,1.0,1.0,-0.05877058953046799,-0.13900916278362274,-1.0,-1.0,-0.9766808748245239,-0.1978255957365036,0.1509341597557068,1.0235987901687622,0.9833861589431763,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.465717613697052,1.8503575325012207,1.419862151145935,1.419862151145935,1.4315216541290283,-0.18790942430496216,0.15930436551570892,1.0075256824493408,0.8978753089904785,-1.917995177791454e-06,-0.0801117792725563,-0.051717609167099,-0.08861400932073593,1.8733508586883545,1.3965158462524414,1.4224082231521606,1.5685967206954956,-1.9678746461868286,-0.37136614322662354,-0.018273266032338142,-0.08429275453090668,-0.00010495909373275936,2.9991586208343506,2.200382947921753,-3.003645896911621,-1.6202467679977417,0.28197216987609863,0.09637230634689331,-3.0002694129943848
722,14.44,0.0,0.30000001192092896,0.0,0.09726446121931076,0.21659085154533386,-0.07231999933719635,0.2595328390598297,0.4353446364402771,0.32725536823272705,0,1,1,0,0.5319426655769348,1.0621333122253418,1.1252505779266357,1.9628928899765015,0.6115884184837341,1.1856284141540527,1.588425636291504,0.018336022272706032,0.5811324715614319,-1.2900550365447998,-0.8758696913719177,-1.3942649364471436,0.5319426655769348,1.0,1.0,1.0,0.6115884184837341,1.0,1.0,0.018336022272706032,0.5811324715614319,-1.0,-0.8758696913719177,-1.0,-0.0830945074558258,0.1509341597557068,1.0235987901687622,1.0235987901687622,-0.13053810596466064,0.06366768479347229,0.06366768479347229,-0.42716431617736816,2.210428476333618,1.419862151145935,1.4819272756576538,1.419862151145935,-0.19905777275562286,0.14559778571128845,1.0070958137512207,0.9125361442565918,-0.023533202707767487,-0.04768054187297821,-0.023163441568613052,-0.14613115787506104,1.9148024320602417,1.3809568881988525,1.4301018714904785,1.5126922130584717,0.6034078001976013,-1.1013396978378296,-0.07499584555625916,1.1752512454986572,-1.5408992767333984,-0.7044923305511475,0.3989158272743225,-2.9653706550598145,3.000303268432617,-2.3024210929870605,0.5494181513786316,-2.2605490684509277
723,14.46,0.0,0.30000001192092896,0.0,0.08231578022241592,0.23794786632061005,-0.07955072075128555,-0.23870615661144257,-0.025557026267051697,0.08497975766658783,0,1,1,0,0.5410261750221252,0.9644190669059753,0.7586871981620789,1.9473978281021118,0.9027408361434937,1.7221988439559937,1.7411290407180786,-0.13819769024848938,0.6663843393325806,-1.3633017539978027,-0.7551401853561401,-1.3180780410766602,0.5410261750221252,0.9644190669059753,0.7586871981620789,1.0,0.9027408361434937,1.0,1.0,-0.13819769024848938,0.6663843393325806,-1.0,-0.7551401853561401,-1.0,-0.07855275273323059,0.13314369320869446,0.902942419052124,1.0235987901687622,0.015038102865219116,0.06366768479347229,0.06366768479347229,-0.5054311752319336,2.25305438041687,1.419862151145935,1.5422921180725098,1.419862151145935,-0.17615142464637756,0.1275857388973236,0.9999310374259949,0.9469616413116455,-0.034642837941646576,-0.05331960320472717,-0.0320657342672348,-0.20551125705242157,1.9748085737228394,1.3783625364303589,1.4506471157073975,1.4632461071014404,1.5981653928756714,-0.8094929456710815,-0.4996754229068756,2.0737688541412354,0.11866164207458496,-0.049133412539958954,-0.8838332891464233,-2.9853241443634033,3.0002715587615967,0.16711707413196564,1.1937106847763062,-2.4006166458129883
724,14.48,0.0,0.30000001192092896,0.0,0.08633309602737427,0.24074935913085938,-0.12173470109701157,-0.4594518840312958,-0.11410194635391235,0.054984692484140396,0,1,1,0,0.7929561734199524,0.9746263027191162,0.8331788778305054,2.085049867630005,1.2294013500213623,1.7153019905090332,1.7448593378067017,0.34750068187713623,0.5591033697128296,-1.358774185180664,-0.6570921540260315,-1.2949250936508179,0.7929561734199524,0.9746263027191162,0.8331788778305054,1.0,1.0,1.0,1.0,0.34750068187713623,0.5591033697128296,-1.0,-0.6570921540260315,-1.0,0.04741224646568298,0.1382473111152649,0.9401882290840149,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.2625819742679596,2.199413776397705,1.419862151145935,1.5913161039352417,1.419862151145935,-0.1228896826505661,0.11330188065767288,0.9899792075157166,0.9896768927574158,-0.012404906563460827,-0.052308518439531326,-0.05862576514482498,-0.25640761852264404,2.034810781478882,1.3831534385681152,1.4790101051330566,1.4229549169540405,3.0002124309539795,-0.6118118166923523,-0.5422770380973816,2.1157000064849854,1.764728307723999,0.14843067526817322,-1.5236330032348633,-2.0968830585479736,3.0001180171966553,0.15538173913955688,1.5418733358383179,-1.5874509811401367
725,14.5,0.0,0.30000001192092896,0.0,0.05667819082736969,0.26442742347717285,-0.170543372631073,-0.2146391123533249,-0.49730321764945984,0.031265586614608765,0,1,1,0,0.9842935800552368,0.8743762373924255,0.8342759609222412,2.1375505924224854,1.3822885751724243,1.6238560676574707,1.7137984037399292,0.7091079950332642,0.38498538732528687,-1.3012807369232178,-0.5490028262138367,-1.2915338277816772,0.9842935800552368,0.8743762373924255,0.8342759609222412,1.0,1.0,1.0,1.0,0.7091079950332642,0.38498538732528687,-1.0,-0.5490028262138367,-1.0,0.1430809497833252,0.08812227845191956,0.9407367706298828,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.08177831768989563,2.1123547554016113,1.419862151145935,1.6453607082366943,1.419862151145935,-0.06289925426244736,0.09747906029224396,0.9741196632385254,1.027076244354248,4.852608071814757e-06,-0.04739372059702873,-0.0980507954955101,-0.2531975507736206,2.0900495052337646,1.3865101337432861,1.517899990081787,1.4000383615493774,2.9997212886810303,-0.9097925424575806,-0.9254967570304871,1.6048756837844849,0.00012090745440218598,0.267890602350235,-2.0878798961639404,1.7664705514907837,2.3531875610351562,0.1436346173286438,2.1027960777282715,-0.7267049551010132
726,14.52,0.0,0.30000001192092896,0.0,0.03591248393058777,0.30730777978897095,-0.18238475918769836,-0.14291872084140778,-0.3136143684387207,0.09350091218948364,0,1,1,0,1.183943510055542,0.8025377988815308,0.7746104001998901,2.0515353679656982,1.803602933883667,1.7653729915618896,1.7730499505996704,0.6714412569999695,0.42503857612609863,-1.2691079378128052,-0.522993266582489,-1.309578776359558,1.0,0.8025377988815308,0.7746104001998901,1.0,1.0,1.0,1.0,0.6714412569999695,0.42503857612609863,-1.0,-0.522993266582489,-1.0,0.1509341597557068,0.05220305919647217,0.9109039902687073,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.10061168670654297,2.1323814392089844,1.419862151145935,1.6583654880523682,1.419862151145935,-0.0029048307333141565,0.07698965072631836,0.9562383890151978,1.0472015142440796,4.125021860090783e-06,-0.046909671276807785,-0.13889335095882416,-0.20045335590839386,2.1281871795654297,1.3902984857559204,1.5618367195129395,1.394585132598877,2.999662399291992,-1.157307505607605,-0.7782668471336365,-0.0024091964587569237,1.6798145225038752e-05,-0.1801571547985077,-1.8395589590072632,3.0083200931549072,1.4447954893112183,0.183101624250412,2.19240140914917,0.0844426155090332
727,14.540000000000001,0.0,0.30000001192092896,0.0,0.05894738435745239,0.32648810744285583,-0.15764255821704865,-0.1637626737356186,0.011489272117614746,-0.00770309753715992,0,1,1,0,1.2780475616455078,0.7820117473602295,0.6621019840240479,2.1218440532684326,1.9326205253601074,1.7419599294662476,1.7157772779464722,0.7460143566131592,0.3535699248313904,-1.221689224243164,-0.5565740466117859,-1.3242676258087158,1.0,0.7820117473602295,0.6621019840240479,1.0,1.0,1.0,1.0,0.7460143566131592,0.3535699248313904,-1.0,-0.5565740466117859,-1.0,0.1509341597557068,0.04194003343582153,0.8546497821807861,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.06332513689994812,2.096647024154663,1.419862151145935,1.6415750980377197,1.419862151145935,0.05708405748009682,0.05546707659959793,0.9401560425758362,1.045290231704712,4.53241682407679e-06,-0.05577763170003891,-0.1702231615781784,-0.1400728076696396,2.137568473815918,1.3950462341308594,1.6026897430419922,1.4013888835906982,2.9995806217193604,-0.9803638458251953,-0.8197433352470398,-0.16437426209449768,-0.00021141258184798062,-0.5822001695632935,-1.2179638147354126,3.0164120197296143,-0.22503124177455902,0.22181198000907898,1.822699785232544,0.48586392402648926
728,14.56,0.0,0.30000001192092896,0.0,0.06346198916435242,0.27541524171829224,-0.012028530240058899,0.33940112590789795,-0.4764094948768616,-0.06550701707601547,0,1,1,1,1.3149702548980713,0.648934543132782,0.5802286267280579,2.071394681930542,1.8657575845718384,1.4735591411590576,1.6072415113449097,1.0460783243179321,0.1748303323984146,-1.244352102279663,-0.6343281269073486,-1.2991116046905518,1.0,0.648934543132782,0.5802286267280579,1.0,1.0,1.0,1.0,1.0,0.1748303323984146,-1.0,-0.6343281269073486,-1.0,0.1509341597557068,-0.02459856867790222,0.8137130737304688,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,0.06366768479347229,2.007277250289917,1.419862151145935,1.6026980876922607,1.419862151145935,0.115963876247406,0.03302105888724327,0.9179080128669739,1.0431767702102661,4.39686391473515e-06,-0.05744178965687752,-0.1895178109407425,-0.11470358818769455,2.103567361831665,1.3953889608383179,1.6319166421890259,1.4189841747283936,2.8022634983062744,-1.2588958740234375,-1.3677794933319092,-0.014282718300819397,-0.000494321808218956,0.35569316148757935,-0.5553576946258545,0.7540024518966675,-2.556138515472412,-0.38950952887535095,1.0389814376831055,1.236287236213684
729,14.58,0.0,0.30000001192092896,0.0,0.10676958411931992,0.16585925221443176,0.11789845675230026,0.26635849475860596,0.4637678861618042,0.08177589625120163,1,0,1,1,0.8427250385284424,0.8825342655181885,0.847482442855835,1.328977108001709,2.0409328937530518,0.21023806929588318,1.220742106437683,2.020777940750122,-0.11622800678014755,-1.3242504596710205,-0.6917697787284851,-1.301857352256775,0.8427250385284424,0.8825342655181885,0.847482442855835,1.0,1.0,0.21023806929588318,1.0,1.0,-0.11622800678014755,-1.0,-0.6917697787284851,-1.0,0.07229667901992798,0.09220129251480103,0.9473400115966797,1.0235987901687622,0.06366768479347229,-0.3312132954597473,0.06366768479347229,0.06366768479347229,1.8617480993270874,1.419862151145935,1.5739772319793701,1.419862151145935,0.130447119474411,0.02127131074666977,0.9038395881652832,1.0370606184005737,7.408791861962527e-05,-0.0941283330321312,-0.1746092438697815,-0.11322373896837234,2.0759313106536865,1.4004783630371094,1.6309524774551392,1.4408785104751587,-0.37217801809310913,-0.010398797690868378,-0.37513765692710876,-0.48466160893440247,-0.1296388953924179,-2.993069648742676,1.6684678792953491,-0.022939883172512054,-1.8961619138717651,0.552942156791687,-0.8003952503204346,0.8700587749481201
730,14.6,0.0,0.30000001192092896,0.0,0.06143924593925476,0.26648950576782227,0.0924239456653595,0.09252232313156128,0.0785205140709877,-0.09776037931442261,1,0,0,1,0.5034215450286865,1.506509780883789,1.3420863151550293,0.8277192711830139,2.8015847206115723,-0.04064404219388962,-0.21683189272880554,1.6308411359786987,-0.19643718004226685,-1.448878288269043,-1.028957486152649,-0.8217272162437439,0.5034215450286865,1.0,1.0,0.8277192711830139,1.0,-0.04064404219388962,-0.21683189272880554,1.0,-0.19643718004226685,-1.0,-1.0,-0.8217272162437439,-0.09735506772994995,0.1509341597557068,1.0235987901687622,0.9374583959579468,0.06366768479347229,-0.4566543400287628,-0.5447482466697693,0.06366768479347229,1.821643590927124,1.419862151145935,1.419862151145935,1.5089985132217407,0.10165029764175415,0.0367339588701725,0.9103096723556519,1.0309518575668335,0.0001702374720480293,-0.15424372255802155,-0.20539061725139618,-0.1116318628191948,2.055335760116577,1.4123992919921875,1.5815765857696533,1.46014404296875,-1.9175413846969604,1.3965730667114258,0.850540816783905,-0.2603066861629486,0.01124621368944645,-3.000077247619629,-2.9734904766082764,0.1770654171705246,-0.9222335815429688,0.5335044860839844,-2.9974281787872314,0.9985027313232422
731,14.620000000000001,0.0,0.30000001192092896,0.0,0.042658060789108276,0.25130388140678406,0.08482123166322708,-0.1418052464723587,-0.1247127503156662,-0.016606858000159264,1,0,0,1,0.8363324403762817,1.470825433731079,1.7055213451385498,0.9630351662635803,2.5296435356140137,0.3687885105609894,0.0947447195649147,1.5828726291656494,0.054038695991039276,-0.4835527241230011,-1.4551366567611694,-0.7715579271316528,0.8363324403762817,1.0,1.0,0.9630351662635803,1.0,0.3687885105609894,0.0947447195649147,1.0,0.054038695991039276,-0.4835527241230011,-1.0,-0.7715579271316528,0.06910037994384766,0.1509341597557068,1.0235987901687622,1.00511634349823,0.06366768479347229,-0.2519380450248718,-0.38895994424819946,0.06366768479347229,1.9468815326690674,1.6780858039855957,1.419862151145935,1.5340831279754639,0.07032497227191925,0.07368132472038269,0.9393516182899475,1.0267536640167236,-5.456722647068091e-05,-0.21000851690769196,-0.2648322582244873,-0.10918252170085907,2.0376555919647217,1.4649665355682373,1.5215568542480469,1.4791165590286255,-1.2579481601715088,2.1014084815979004,1.8577182292938232,-0.165834441781044,0.0435299277305603,-2.3944711685180664,-2.9832518100738525,0.20022809505462646,-0.958704948425293,2.999049186706543,-3.001041889190674,0.8397648930549622
732,14.64,0.0,0.30000001192092896,0.0,0.042201682925224304,0.25531160831451416,0.07622756063938141,-0.21023613214492798,-0.2146911919116974,0.02556132897734642,1,0,0,1,0.7847252488136292,1.5755325555801392,1.6439499855041504,1.037389874458313,2.514651298522949,0.49536997079849243,0.6066024303436279,1.6167083978652954,0.1517787128686905,-0.5022276639938354,-1.4834495782852173,-0.6596602201461792,0.7847252488136292,1.0,1.0,1.0,1.0,0.49536997079849243,0.6066024303436279,1.0,0.1517787128686905,-0.5022276639938354,-1.0,-0.6596602201461792,0.04329678416252136,0.1509341597557068,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.1886473298072815,-0.13303110003471375,0.06366768479347229,1.9957515001296997,1.668748378753662,1.419862151145935,1.5900321006774902,0.04760245978832245,0.11675678938627243,0.9798248410224915,1.0237065553665161,-0.0006804222357459366,-0.23714570701122284,-0.28368064761161804,-0.10625533759593964,2.019711494445801,1.5249181985855103,1.462019443511963,1.4967329502105713,-1.0191563367843628,2.09171462059021,2.070669651031494,-0.14318038523197174,-0.04445653408765793,-0.5101844668388367,0.5904802083969116,0.21486133337020874,-0.9487824440002441,2.9987990856170654,-2.8598878383636475,0.8514302372932434
733,14.66,0.0,0.30000001192092896,0.0,0.010794535279273987,0.2937776744365692,0.015551167540252209,-0.10813257098197937,-0.13705343008041382,0.08036980032920837,1,0,0,1,0.6729981899261475,1.6563915014266968,1.6536076068878174,0.840101420879364,2.492769718170166,0.3712913691997528,0.6033788919448853,1.5439081192016602,0.21086572110652924,-0.8194363713264465,-1.4038461446762085,-0.6071375608444214,0.6729981899261475,1.0,1.0,0.840101420879364,1.0,0.3712913691997528,0.6033788919448853,1.0,0.21086572110652924,-0.8194363713264465,-1.0,-0.6071375608444214,-0.012566745281219482,0.1509341597557068,1.0235987901687622,0.9436495304107666,0.06366768479347229,-0.2506866455078125,-0.13464286923408508,0.06366768479347229,2.0252950191497803,1.5101439952850342,1.419862151145935,1.6162934303283691,0.023471934720873833,0.15302808582782745,1.0186790227890015,1.0168945789337158,-0.005868467036634684,-0.2440701127052307,-0.24778755009174347,-0.10668203234672546,2.0058045387268066,1.5574437379837036,1.4158207178115845,1.5184050798416138,-1.3114075660705566,1.5128543376922607,1.768833875656128,-0.4859803020954132,-0.38592034578323364,-0.19025470316410065,2.5527069568634033,-0.0835951715707779,-0.5733684301376343,0.5669664740562439,-1.7227890491485596,1.2024860382080078
734,14.68,0.0,0.30000001192092896,0.0,-0.018205732107162476,0.3355327248573303,-0.016995906829833984,-0.16762752830982208,-0.16135579347610474,0.07106120139360428,1,0,0,1,0.6213647127151489,1.746270775794983,1.618912935256958,0.8502024412155151,2.4140758514404297,0.320945680141449,0.6698565483093262,1.4918358325958252,0.13379333913326263,-1.0644234418869019,-1.399794578552246,-0.6075790524482727,0.6213647127151489,1.0,1.0,0.8502024412155151,1.0,0.320945680141449,0.6698565483093262,1.0,0.13379333913326263,-1.0,-1.0,-0.6075790524482727,-0.03838348388671875,0.1509341597557068,1.0235987901687622,0.9487000107765198,0.06366768479347229,-0.2758594751358032,-0.10140404105186462,0.06366768479347229,1.986758828163147,1.419862151145935,1.419862151145935,1.616072654724121,-0.005368710961192846,0.17562255263328552,1.0472068786621094,1.005041241645813,-0.015318666584789753,-0.24702076613903046,-0.18834587931632996,-0.11207174509763718,1.9963772296905518,1.5318622589111328,1.3953635692596436,1.5452409982681274,-1.4943746328353882,0.787424623966217,0.9327910542488098,-0.6328755021095276,-0.497601717710495,-0.10204140841960907,3.013660192489624,-0.2765094041824341,-0.4752576947212219,-2.4103591442108154,-0.44024866819381714,1.3757144212722778
735,14.700000000000001,0.0,0.30000001192092896,0.0,0.019595667719841003,0.3290081322193146,0.07018928229808807,-0.06524991989135742,0.3683638870716095,0.10595614463090897,1,0,1,1,0.550200879573822,1.8386244773864746,1.5165960788726807,0.8352141380310059,2.425656795501709,0.36306124925613403,0.9214655160903931,1.5426355600357056,-0.03996095806360245,-1.3275210857391357,-1.4469715356826782,-0.6237983703613281,0.550200879573822,1.0,1.0,0.8352141380310059,1.0,0.36306124925613403,0.9214655160903931,1.0,-0.03996095806360245,-1.0,-1.0,-0.6237983703613281,-0.0739654004573822,0.1509341597557068,1.0235987901687622,0.9412058591842651,0.06366768479347229,-0.2548016905784607,0.024400442838668823,0.06366768479347229,1.8998817205429077,1.419862151145935,1.419862151145935,1.607962965965271,-0.03665948659181595,0.18432891368865967,1.0447840690612793,0.9922167658805847,-0.018426669761538506,-0.24537120759487152,-0.13927613198757172,-0.11981644481420517,1.9812633991241455,1.4764809608459473,1.3968896865844727,1.5737147331237793,-1.391327142715454,0.1651819795370102,-0.21068425476551056,-1.1055357456207275,0.7206771969795227,-0.13975566625595093,0.09340532124042511,-0.49107301235198975,-1.313664197921753,-2.7777962684631348,1.2832093238830566,1.3802505731582642
736,14.72,0.0,0.30000001192092896,0.0,-0.0014001429080963135,0.30295735597610474,0.1716579794883728,0.11356806755065918,-0.023042351007461548,0.050840072333812714,1,0,1,1,0.46079322695732117,2.0026745796203613,1.2960695028305054,0.9207072854042053,2.421236515045166,0.7685760855674744,1.6634880304336548,2.1048130989074707,-0.18142490088939667,-1.7348579168319702,-1.233345627784729,-0.8396017551422119,0.46079322695732117,1.0,1.0,0.9207072854042053,1.0,0.7685760855674744,1.0,1.0,-0.18142490088939667,-1.0,-1.0,-0.8396017551422119,-0.11866922676563263,0.1509341597557068,1.0235987901687622,0.9839524030685425,0.06366768479347229,-0.05204427242279053,0.06366768479347229,0.06366768479347229,1.8291497230529785,1.419862151145935,1.419862151145935,1.500061273574829,-0.06873045116662979,0.184345081448555,1.0394006967544556,0.9748797416687012,-5.7053144701058045e-05,-0.20814619958400726,-0.1279677152633667,-0.11697762459516525,1.9462461471557617,1.4268800020217896,1.4119118452072144,1.5884113311767578,-1.643567442893982,-0.151628315448761,-0.46859538555145264,-0.7154268026351929,-0.30884087085723877,3.0195810794830322,0.7792592644691467,1.0248585939407349,-2.3041481971740723,-2.0109307765960693,0.4586471617221832,0.26951122283935547
