step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
120,2.4,0.0,0.30000001192092896,0.0,0.03225981071591377,0.2852174937725067,0.07612914592027664,-0.030490748584270477,0.0507633313536644,-0.03214860334992409,1,0,0,1,0.6909992694854736,1.4257029294967651,1.7425496578216553,0.8330571055412292,2.224280834197998,0.049316830933094025,-0.30246874690055847,1.3602689504623413,0.16762369871139526,-0.40240371227264404,-1.4539178609848022,-0.7581444978713989,-0.0035662055015563965,0.36378562450408936,1.3948736190795898,0.9401273727416992,0.6758080720901489,-0.411673903465271,-0.5875666737556458,0.24380216002464294,2.003674030303955,1.7186603546142578,1.1929032802581787,1.5407898426055908,0.088701531291008,0.05981478840112686,0.9284061193466187,1.0101265907287598,-4.271871875971556e-05,-0.23579314351081848,-0.2694680094718933,-0.1096077561378479,2.0934386253356934,1.4726624488830566,1.5602842569351196,1.4869223833084106,-1.8718401193618774,2.249846935272217,1.971850872039795,-0.4153759479522705,0.040593523532152176,-3.0083837509155273,-2.973055362701416,0.02838052064180374,-0.913948118686676,2.996511459350586,-2.9981608390808105,1.0390700101852417
121,2.42,0.0,0.30000001192092896,0.0,0.038017820566892624,0.26693668961524963,0.07024969905614853,-0.2744312584400177,-0.23334386944770813,0.053254108875989914,1,0,0,1,0.8793588876724243,1.4677742719650269,1.6766293048858643,1.0881117582321167,2.177086591720581,0.377472460269928,0.355050653219223,1.4505910873413086,0.23150579631328583,-0.27883684635162354,-1.4745526313781738,-0.6508725881576538,0.09061360359191895,0.3848212957382202,1.3619134426116943,1.0676546096801758,0.6522109508514404,-0.24759608507156372,-0.2588070034980774,0.2889632284641266,2.0356149673461914,1.7804436683654785,1.1825858354568481,1.594425916671753,0.0602748766541481,0.10703286528587341,0.9723957777023315,1.0043095350265503,-0.0013275209348648787,-0.2748863697052002,-0.30934423208236694,-0.1089363694190979,2.0760159492492676,1.532636284828186,1.500248670578003,1.5067973136901855,-1.0424968004226685,2.3341267108917236,2.288621425628662,-0.18732428550720215,-0.08528269827365875,-1.0862618684768677,-1.181390404701233,0.15457366406917572,-0.9504438638687134,3.0000429153442383,-3.002157688140869,0.8795285820960999
122,2.44,0.0,0.30000001192092896,0.0,0.018367575481534004,0.3150211274623871,0.05564818158745766,-0.1882413923740387,-0.14894160628318787,0.03745849430561066,1,0,0,1,0.6426689624786377,1.6366344690322876,1.6400758028030396,0.8377850651741028,2.320516586303711,0.46085187792778015,0.8569972515106201,1.559300184249878,0.2570425868034363,-0.6306810975074768,-1.404065489768982,-0.5801824331283569,-0.027731359004974365,0.4692513942718506,1.3436367511749268,0.9424912929534912,0.7239259481430054,-0.20590637624263763,-0.007833689451217651,0.34331777691841125,2.0483834743499756,1.604521632194519,1.2178294658660889,1.6297709941864014,0.03349948301911354,0.14898331463336945,1.0147629976272583,0.9973480105400085,-0.003147669369354844,-0.27709200978279114,-0.2754439115524292,-0.10833276063203812,2.0580174922943115,1.5843971967697144,1.4425681829452515,1.5274100303649902,-1.5198993682861328,1.8073468208312988,1.9002885818481445,-0.4250304102897644,-0.16490259766578674,0.6921473145484924,3.0028374195098877,0.07347515970468521,-0.8917400240898132,2.114650249481201,-2.5378952026367188,1.0589792728424072
123,2.46,0.0,0.30000001192092896,0.0,-0.005564303603023291,0.34460723400115967,0.015703685581684113,-0.2767447233200073,-0.21113334596157074,0.07549040764570236,1,0,0,1,0.6745285987854004,1.751611351966858,1.703406810760498,0.8405530452728271,2.1517114639282227,0.2673776149749756,0.6612323522567749,1.474233627319336,0.19935543835163116,-1.0067944526672363,-1.3067156076431274,-0.6024473905563354,-0.011801540851593018,0.5267398357391357,1.3753021955490112,0.9438753128051758,0.6395233869552612,-0.3026435077190399,-0.10571613907814026,0.30078449845314026,2.0195398330688477,1.416464924812317,1.2665042877197266,1.618638515472412,0.003302111756056547,0.17631743848323822,1.0460174083709717,0.9874523878097534,-0.008777066133916378,-0.2650292217731476,-0.21496714651584625,-0.11064545810222626,2.0428991317749023,1.571528434753418,1.4064286947250366,1.5517511367797852,-1.4577900171279907,0.9636016488075256,1.2484277486801147,-0.5405882000923157,-0.32093843817710876,0.4708837866783142,3.0154690742492676,-0.13298845291137695,-0.7539545297622681,-2.44246768951416,-1.1618449687957764,1.2449836730957031
124,2.48,0.0,0.30000001192092896,0.0,-0.025439545512199402,0.4253964126110077,0.04785645008087158,-0.48285847902297974,-0.22208787500858307,0.052319034934043884,1,0,0,1,0.5166745781898499,1.8606212139129639,1.5700671672821045,0.7263794541358948,2.2236146926879883,0.39532965421676636,1.0798892974853516,1.5924139022827148,-0.027150370180606842,-1.2756643295288086,-1.352837085723877,-0.6012762784957886,-0.09072855114936829,0.5812447667121887,1.3086323738098145,0.8867884874343872,0.675475001335144,-0.23866748809814453,0.10361233353614807,0.3598746359348297,1.9062869548797607,1.2820299863815308,1.2434436082839966,1.6192240715026855,-0.030165934935212135,0.18681727349758148,1.0456397533416748,0.976446807384491,-0.010281156748533249,-0.2481590360403061,-0.15439674258232117,-0.11539021879434586,2.0225062370300293,1.5123963356018066,1.395544409751892,1.5790464878082275,-1.669787883758545,0.1360348016023636,-0.17203021049499512,-0.6538829207420349,0.16356471180915833,1.0330719947814941,3.0224833488464355,-0.16533955931663513,-1.269383430480957,-3.0034356117248535,-0.07175834476947784,1.3144750595092773
125,2.5,0.0,0.30000001192092896,0.0,0.04615262523293495,0.3949742317199707,0.14081953465938568,-0.04008467122912407,0.215888112783432,0.20767556130886078,1,0,1,1,0.488960862159729,1.977245807647705,1.4198062419891357,0.8171032667160034,2.2094173431396484,0.3341060280799866,1.2462444305419922,1.7315787076950073,-0.27995967864990234,-1.710483431816101,-1.4304074048995972,-0.651168167591095,-0.10458540916442871,0.6395570635795593,1.23350191116333,0.9321504235267639,0.6683763265609741,-0.2692793011665344,0.18678990006446838,0.42945703864097595,1.7798823118209839,1.0646204948425293,1.2046585083007812,1.59427809715271,-0.0640127956867218,0.18347227573394775,1.0395981073379517,0.958036482334137,0.00014301399642135948,-0.23624242842197418,-0.12714411318302155,-0.11910827457904816,1.9817839860916138,1.4554578065872192,1.4044029712677002,1.6043375730514526,-1.7152270078659058,-0.41148844361305237,-0.3801003098487854,-1.1372920274734497,-0.020539261400699615,0.2170950323343277,0.625184178352356,0.21761959791183472,-2.598470449447632,-2.5284180641174316,0.8364688158035278,1.1155006885528564
126,2.52,0.0,0.30000001192092896,0.0,0.015622110106050968,0.35528719425201416,0.24016645550727844,0.19650483131408691,-0.1602422595024109,0.10669819265604019,1,0,1,1,0.3363799452781677,2.0636236667633057,1.3107647895812988,0.83905428647995,2.10933780670166,0.8632251620292664,1.7231770753860474,2.0789737701416016,-0.15925252437591553,-1.9545295238494873,-1.170645833015442,-0.9067438244819641,-0.18087586760520935,0.6827459931373596,1.1789811849594116,0.9431259632110596,0.61833655834198,-0.004719734191894531,0.42525622248649597,0.6031545400619507,1.840235948562622,0.9425973892211914,1.3345391750335693,1.4664902687072754,-0.10435611754655838,0.17487679421901703,1.0279675722122192,0.9387802481651306,3.257332355133258e-05,-0.19093641638755798,-0.11385997384786606,-0.09711574763059616,1.9379477500915527,1.4139426946640015,1.4181420803070068,1.61302649974823,-2.1474831104278564,-0.41807907819747925,-0.7008875012397766,-0.915834367275238,-0.0008338931947946548,2.9970874786376953,0.9318690896034241,1.6771137714385986,-2.0855069160461426,-1.519327163696289,0.4642311930656433,-0.05424867570400238
127,2.54,0.0,0.30000001192092896,0.0,-0.058408234268426895,0.34222301840782166,0.2716214060783386,0.5809428095817566,0.01748105138540268,0.1325169801712036,1,0,1,1,0.2270965427160263,1.8654184341430664,1.174067497253418,0.5323524475097656,1.7931257486343384,1.0767719745635986,1.6128804683685303,1.1035163402557373,-0.1907552182674408,-1.9404374361038208,-1.1699693202972412,-0.9747191667556763,-0.23551756143569946,0.58364337682724,1.1106325387954712,0.789775013923645,0.4602305591106415,0.1020536720752716,0.3701079189777374,0.11542585492134094,1.8244845867156982,0.9496434330940247,1.3348774909973145,1.4325025081634521,-0.15048889815807343,0.16547255218029022,1.0158921480178833,0.9132460951805115,2.4589477106928825e-05,-0.13112545013427734,-0.08541085571050644,-0.059831347316503525,1.9034193754196167,1.3962666988372803,1.424774408340454,1.6059490442276,-2.380516290664673,-0.48729193210601807,-0.5022938847541809,-1.5676361322402954,0.007996777072548866,2.998535633087158,1.832150936126709,2.060936689376831,-1.633819341659546,-0.3720974326133728,0.19834868609905243,-0.623163104057312
128,2.56,0.0,0.30000001192092896,0.0,-0.008568169549107552,0.2926224172115326,0.0764276310801506,0.5263230800628662,0.9322196245193481,0.05779091268777847,0,0,1,0,0.29500147700309753,1.506295084953308,1.1043977737426758,0.9624157547950745,1.2071101665496826,1.3960785865783691,1.420535683631897,-0.40376704931259155,-0.044119641184806824,-1.7979329824447632,-1.131710410118103,-0.9637073278427124,-0.20156510174274445,0.40408170223236084,1.0757976770401,1.004806637763977,0.1672227680683136,0.26170697808265686,0.2739355266094208,-0.6382158398628235,1.8978023529052734,1.0208957195281982,1.3540070056915283,1.4380085468292236,-0.19392365217208862,0.1580926477909088,1.012718915939331,0.9009019732475281,-3.0475357561954297e-06,-0.07114340364933014,-0.04496287554502487,-0.10126326978206635,1.883620023727417,1.3959877490997314,1.428639531135559,1.5646082162857056,-1.8935006856918335,-0.3019064664840698,-0.016580631956458092,0.19147136807441711,5.838316792505793e-05,2.999042272567749,2.123781442642212,-3.0036351680755615,-0.542919397354126,0.26612618565559387,0.16485853493213654,-3.0003199577331543
129,2.58,0.0,0.30000001192092896,0.0,0.0020430656149983406,0.2407751977443695,0.02086486667394638,0.04893908649682999,0.07960047572851181,0.12871134281158447,0,1,1,0,0.48632532358169556,1.0543773174285889,1.069990634918213,2.0118331909179688,0.5701187252998352,1.356562614440918,1.7275714874267578,-0.03700784593820572,0.6574706435203552,-1.303004264831543,-0.8620564341545105,-1.3871029615402222,-0.10590317845344543,0.17812281847000122,1.0585941076278687,1.5295153856277466,-0.1512729525566101,0.24194899201393127,0.4274534285068512,-0.45483624935150146,2.2485973834991455,1.2683600187301636,1.4888339042663574,1.2263107299804688,-0.20816920697689056,0.14433175325393677,1.0101081132888794,0.9213085174560547,-0.027970634400844574,-0.04360619932413101,-0.02341603860259056,-0.16033980250358582,1.9339066743850708,1.3953592777252197,1.440151572227478,1.504582405090332,0.20641088485717773,-1.0375792980194092,-0.28615039587020874,1.6186084747314453,-2.1744167804718018,-0.1245146095752716,0.08163141459226608,-2.9913156032562256,3.0003280639648438,-0.27422046661376953,0.8406854271888733,-2.999302387237549
130,2.6,0.0,0.30000001192092896,0.0,0.04634689912199974,0.23104272782802582,-0.04513629153370857,-0.21785151958465576,-0.09707677364349365,0.060956090688705444,0,1,1,0,0.6439453959465027,0.9994796514511108,0.7442665696144104,2.189518928527832,0.8805687427520752,1.7967603206634521,1.8946620225906372,0.019416475668549538,0.7654528021812439,-1.229207158088684,-0.7469719052314758,-1.2920291423797607,-0.02709314227104187,0.1506739854812622,0.895732045173645,1.6183582544326782,0.003952056169509888,0.46204784512519836,0.5109987258911133,-0.4266240894794464,2.30258846282959,1.3052585124969482,1.5463762283325195,1.2738475799560547,-0.17975342273712158,0.1266845315694809,1.0022093057632446,0.9615533351898193,-0.05086186155676842,-0.0421423614025116,-0.03267481550574303,-0.22003062069416046,1.9939137697219849,1.391087532043457,1.4614423513412476,1.4482747316360474,2.2746198177337646,-0.7491137385368347,-0.5056094527244568,2.234003782272339,-0.30640894174575806,0.22129875421524048,-0.7955057621002197,-2.9938650131225586,3.000312089920044,-0.16824214160442352,1.1760590076446533,-2.4658327102661133
131,2.62,0.0,0.30000001192092896,0.0,0.049274127930402756,0.27060872316360474,-0.1010238453745842,-0.30788007378578186,-0.19835065305233002,0.04472300782799721,0,1,1,0,0.7817456126213074,0.8672724366188049,0.7853052020072937,2.243535280227661,1.1560776233673096,1.7110306024551392,1.8755043745040894,0.39594700932502747,0.6301273107528687,-1.1960066556930542,-0.6025580167770386,-1.3071881532669067,0.041806966066360474,0.08457037806510925,0.9162514209747314,1.6453664302825928,0.14170649647712708,0.41918298602104187,0.5014199018478394,-0.23835881054401398,2.2349257469177246,1.3218588829040527,1.6185832023620605,1.266268014907837,-0.1214386522769928,0.11076688766479492,0.9910293817520142,1.0043498277664185,-0.033126115798950195,-0.037265483289957047,-0.05660944804549217,-0.26469898223876953,2.053917407989502,1.3888812065124512,1.4918044805526733,1.410434603691101,3.000365734100342,-0.8093424439430237,-0.6394906044006348,1.996165156364441,1.7074084281921387,0.2527061700820923,-1.3805094957351685,-1.5582711696624756,3.0001392364501953,-0.1393279731273651,1.7029699087142944,-1.3421906232833862
132,2.64,0.0,0.30000001192092896,0.0,0.01752989925444126,0.3026227056980133,-0.16841654479503632,-0.04521328583359718,-0.5579030513763428,0.02869882993400097,0,1,1,0,1.0309948921203613,0.8363215923309326,0.8180927634239197,2.3482375144958496,1.433728814125061,1.723794937133789,1.846614956855774,0.6883854269981384,0.5236926674842834,-1.1679823398590088,-0.48872432112693787,-1.3332449197769165,0.16643160581588745,0.0690949559211731,0.9326452016830444,1.697717547416687,0.2805320918560028,0.4255651533603668,0.48697516322135925,-0.0921396017074585,2.181708574295044,1.3358709812164307,1.6755000352859497,1.253239631652832,-0.061444707214832306,0.09171188622713089,0.9749210476875305,1.037741780281067,1.2808028486688272e-06,-0.03318605571985245,-0.09082292765378952,-0.25556832551956177,2.1138722896575928,1.3865751028060913,1.5332694053649902,1.3936151266098022,3.000056505203247,-1.2230106592178345,-1.0465763807296753,1.3565609455108643,-0.0006478882860392332,0.10212325304746628,-2.0953750610351562,2.0026133060455322,2.973703384399414,0.0006766095757484436,2.4679040908813477,-0.39496514201164246
133,2.66,0.0,0.30000001192092896,0.0,-0.009429235011339188,0.3313217759132385,-0.1969972848892212,0.005850085522979498,-0.3174811005592346,0.05901683494448662,0,1,1,0,1.2758499383926392,0.820927083492279,0.8066766262054443,2.3236289024353027,1.8857191801071167,1.8994956016540527,1.901881217956543,0.6412221789360046,0.5970970392227173,-1.1215262413024902,-0.4792887270450592,-1.3491040468215942,0.28885912895202637,0.061397701501846313,0.9269371032714844,1.6854132413864136,0.506527304649353,0.5134154558181763,0.5146082639694214,-0.11572122573852539,2.2184107303619385,1.35909903049469,1.6802177429199219,1.2453100681304932,-0.0014470188179984689,0.06655820459127426,0.9564058184623718,1.0464919805526733,2.770155560938292e-06,-0.036599308252334595,-0.1300588846206665,-0.2017827332019806,2.1726903915405273,1.3876093626022339,1.5833871364593506,1.393800973892212,2.9997289180755615,-1.2576040029525757,-0.822284460067749,-0.1269846111536026,0.00021953217219561338,-0.4167051613330841,-1.747331142425537,3.0060184001922607,2.746782064437866,0.08087293803691864,2.460620164871216,0.3073156476020813
134,2.68,0.0,0.30000001192092896,0.0,0.016933578997850418,0.3509712815284729,-0.18030066788196564,-0.017717674374580383,0.004479224793612957,-0.022629454731941223,0,1,1,0,1.3610262870788574,0.739656925201416,0.6649628281593323,2.357292890548706,2.007450580596924,1.8681893348693848,1.8313844203948975,0.6657271981239319,0.49385866522789,-1.0971249341964722,-0.5015959143638611,-1.3521336317062378,0.3314473032951355,0.020762622356414795,0.856080174446106,1.7022452354431152,0.5673929452896118,0.4977623522281647,0.479359894990921,-0.10346871614456177,2.1667914390563965,1.3712997436523438,1.6690641641616821,1.243795394897461,0.05854029580950737,0.042562246322631836,0.9393364787101746,1.0425519943237305,6.273188773775473e-06,-0.05054553225636482,-0.16022832691669464,-0.14178644120693207,2.2038047313690186,1.390648603439331,1.629953145980835,1.4035919904708862,2.999464273452759,-1.1204816102981567,-0.8608025312423706,-0.2424917221069336,-0.00017607551126275212,-0.8450152277946472,-1.1793512105941772,2.919346809387207,0.6254146099090576,0.14574085175991058,2.1211295127868652,0.5802968740463257
135,2.7,0.0,0.30000001192092896,0.0,0.08560393750667572,0.3896483778953552,-0.09782274067401886,0.16210947930812836,-0.1267489492893219,-0.005988266784697771,0,1,1,1,1.3772023916244507,0.5855103135108948,0.5679832100868225,2.328678607940674,1.9403700828552246,1.599418044090271,1.7166430950164795,0.9430041313171387,0.34442299604415894,-1.1303787231445312,-0.5610327124595642,-1.3405184745788574,0.33953535556793213,-0.056310683488845825,0.8075903654098511,1.6879380941390991,0.5338526964187622,0.3633767068386078,0.42198923230171204,0.035169750452041626,2.092073678970337,1.3546727895736694,1.6393457651138306,1.2496029138565063,0.11623981595039368,0.01691525988280773,0.918632447719574,1.0355910062789917,5.186494945519371e-06,-0.06712482124567032,-0.17862147092819214,-0.09799522161483765,2.1841301918029785,1.394007921218872,1.6670900583267212,1.3993821144104004,2.6922318935394287,-1.4951268434524536,-1.3548935651779175,-0.5295565128326416,-0.00044018705375492573,-0.4936901926994324,-0.6900829672813416,0.6781837344169617,-1.987205147743225,0.0382479690015316,1.5566580295562744,-1.2181344032287598
136,2.72,0.0,0.30000001192092896,0.0,0.0697319284081459,0.24421991407871246,0.04737458750605583,0.4788752794265747,0.28921037912368774,0.051534902304410934,1,0,1,1,1.1489216089248657,0.6730380654335022,0.8075810670852661,1.717498540878296,1.904106616973877,0.5072807669639587,1.1901112794876099,1.7059948444366455,0.23532292246818542,-1.1548035144805908,-0.6228599548339844,-1.2901628017425537,0.22539496421813965,-0.012546807527542114,0.9273893237113953,1.3823480606079102,0.5157209634780884,-0.18269193172454834,0.15872332453727722,0.41666510701179504,2.0375235080718994,1.3424603939056396,1.6084321737289429,1.2747807502746582,0.16203275322914124,-0.005865822546184063,0.8937217593193054,1.0263409614562988,0.0004815106512978673,-0.09280592948198318,-0.17318859696388245,-0.09555666148662567,2.1341190338134766,1.4010869264602661,1.6859443187713623,1.431887149810791,1.187330722808838,-1.05583918094635,-0.7879351377487183,-0.7862877249717712,0.007247030735015869,-1.6243759393692017,1.0889711380004883,-0.04747062921524048,-0.14703965187072754,0.5676798224449158,0.10950776934623718,1.2763596773147583
137,2.74,0.0,0.30000001192092896,0.0,0.08728805929422379,0.2641356587409973,0.11774934083223343,-0.17041930556297302,-0.010948753915727139,0.0766303613781929,1,0,0,1,0.6349506974220276,1.2381954193115234,1.2151539325714111,0.8854993581771851,2.5067296028137207,-0.7821037173271179,-0.3792946934700012,1.5481020212173462,-0.5476949214935303,-1.336188793182373,-0.9783762097358704,-0.9442277550697327,-0.03159049153327942,0.2700318694114685,1.1311757564544678,0.9663484692573547,0.8170324563980103,-0.8273841738700867,-0.6259796619415283,0.3377186954021454,1.64601469039917,1.2517677545547485,1.4306740760803223,1.4477483034133911,0.1421796679496765,-0.003140845336019993,0.8983984589576721,1.0174278020858765,0.0003066015779040754,-0.1513645052909851,-0.21450628340244293,-0.09996003657579422,2.1097376346588135,1.4158177375793457,1.6397669315338135,1.454620599746704,-1.6902889013290405,1.0267298221588135,0.8755093812942505,-0.2588788568973541,-0.1525331735610962,-2.990670680999756,-2.980316638946533,0.08400265872478485,-1.7608333826065063,0.660952627658844,-2.9972681999206543,1.0228931903839111
138,2.7600000000000002,0.0,0.30000001192092896,0.0,0.009740499779582024,0.3121018707752228,0.06944344192743301,-0.04973950982093811,0.04304985702037811,-0.05305136740207672,1,0,0,1,0.6696160435676575,1.449408769607544,1.7377173900604248,0.727900505065918,2.2740225791931152,-0.004806779325008392,-0.35653752088546753,1.3806700706481934,0.19723500311374664,-0.4615597426891327,-1.4426873922348022,-0.7649680376052856,-0.014257818460464478,0.37563854455947876,1.3924574851989746,0.8875490427017212,0.7006789445877075,-0.438735693693161,-0.6146010756492615,0.25400272011756897,2.018479585647583,1.6890822649002075,1.1985185146331787,1.5373780727386475,0.10441455245018005,0.03320363163948059,0.9273315072059631,1.0099713802337646,-5.4632728279102594e-05,-0.21187667548656464,-0.27379873394966125,-0.09970761835575104,2.089662790298462,1.469232201576233,1.5798333883285522,1.4767411947250366,-2.093035936355591,2.3577075004577637,1.8584710359573364,-0.49137285351753235,0.06927213072776794,-3.004728317260742,-2.9772183895111084,-0.01985146477818489,-0.8529610633850098,2.996703624725342,-2.9986140727996826,1.1065056324005127
139,2.7800000000000002,0.0,0.30000001192092896,0.0,0.024303682148456573,0.27371010184288025,0.05099860578775406,-0.31372135877609253,-0.18704870343208313,0.08007900416851044,1,0,0,1,0.9551600217819214,1.4473819732666016,1.6745727062225342,1.1194868087768555,2.172578811645508,0.30445432662963867,0.281596302986145,1.4544659852981567,0.2137070894241333,-0.24146521091461182,-1.468577265739441,-0.6627027988433838,0.12851417064666748,0.37462514638900757,1.3608851432800293,1.08334219455719,0.6499570608139038,-0.2841051518917084,-0.2955341637134552,0.29090067744255066,2.0267157554626465,1.7991294860839844,1.1855735778808594,1.5885107517242432,0.07396036386489868,0.08544667065143585,0.9702014923095703,1.0022090673446655,-0.00046529941027984023,-0.26141685247421265,-0.3189898431301117,-0.1022244468331337,2.0733556747436523,1.5292284488677979,1.5197856426239014,1.4986941814422607,-1.0315051078796387,2.6862173080444336,2.276099681854248,-0.29261481761932373,-0.02029646933078766,-1.953956961631775,-1.6281747817993164,-0.07529518008232117,-0.9011625051498413,3.001044750213623,-3.0027899742126465,1.0288164615631104
140,2.8000000000000003,0.0,0.30000001192092896,0.0,0.01920940726995468,0.3112045228481293,0.04241105169057846,-0.2807087004184723,-0.2228584885597229,0.0008329483098350465,1,0,0,1,0.6894095540046692,1.6393630504608154,1.6199421882629395,0.9359753727912903,2.3166515827178955,0.5031251311302185,0.8930000066757202,1.5541125535964966,0.2657955586910248,-0.5536621809005737,-1.4118036031723022,-0.5745024681091309,-0.004361063241958618,0.4706156849861145,1.333569884300232,0.991586446762085,0.7219934463500977,-0.18476974964141846,0.010167688131332397,0.3407239615917206,2.052759885787964,1.643031120300293,1.2139604091644287,1.6326109170913696,0.04847707971930504,0.13661496341228485,1.0120046138763428,0.9958785176277161,-0.0018814511131495237,-0.2743752896785736,-0.28798580169677734,-0.10454356670379639,2.056331157684326,1.5882927179336548,1.4604390859603882,1.5208303928375244,-1.4068870544433594,2.331106424331665,1.8603435754776,-0.275511771440506,-0.1906266063451767,0.43828776478767395,3.0011115074157715,-0.004424892365932465,-0.8328088521957397,2.8019444942474365,-2.7942826747894287,1.0992786884307861
141,2.82,0.0,0.30000001192092896,0.0,-0.006547217257320881,0.3490057587623596,-0.008074227720499039,-0.3463653326034546,-0.2671300768852234,0.051007382571697235,1,0,0,1,0.6997302174568176,1.7520382404327393,1.692859411239624,0.8368186354637146,2.1798949241638184,0.2638775408267975,0.6564091444015503,1.4970171451568604,0.22484229505062103,-0.9948843717575073,-1.2947187423706055,-0.5787881016731262,0.0007992684841156006,0.5269532799720764,1.3700284957885742,0.9420081377029419,0.6536151170730591,-0.3043935298919678,-0.10812774300575256,0.31217625737190247,2.032283306121826,1.4224200248718262,1.2725027799606323,1.6304681301116943,0.019612528383731842,0.17346714437007904,1.042909026145935,0.9883915185928345,-0.008989519439637661,-0.2669726312160492,-0.22750939428806305,-0.10913597047328949,2.0430617332458496,1.5833112001419067,1.4170204401016235,1.5468478202819824,-1.4292880296707153,1.3802872896194458,1.2510439157485962,-0.4478742182254791,-0.4266015589237213,0.2699051797389984,3.0153093338012695,-0.2718353867530823,-0.6373201012611389,-2.279514789581299,-1.5671703815460205,1.375258207321167
142,2.84,0.0,0.30000001192092896,0.0,-0.031050391495227814,0.4389975666999817,0.017401205375790596,-0.527769923210144,-0.270306795835495,0.03716083988547325,1,0,0,1,0.5381806492805481,1.8708844184875488,1.5784488916397095,0.7180328369140625,2.255300998687744,0.39494842290878296,1.0748789310455322,1.6194767951965332,0.013924232684075832,-1.2272415161132812,-1.3382539749145508,-0.5754398703575134,-0.07997551560401917,0.5863763689994812,1.3128232955932617,0.8826152086257935,0.691318154335022,-0.23885810375213623,0.1011071503162384,0.3734060823917389,1.9268242120742798,1.3062413930892944,1.2507351636886597,1.632142186164856,-0.013796699233353138,0.19044797122478485,1.0459295511245728,0.9781474471092224,-0.013420618139207363,-0.252973347902298,-0.1669563502073288,-0.11697002500295639,2.0258371829986572,1.5246033668518066,1.3988269567489624,1.576979398727417,-1.7208884954452515,0.3866700232028961,-0.15465442836284637,-0.6208157539367676,-0.013483796268701553,0.943401575088501,3.0216875076293945,-0.3323993384838104,-1.0961472988128662,-3.0038230419158936,-0.3837137818336487,1.4990572929382324
143,2.86,0.0,0.30000001192092896,0.0,0.06489736586809158,0.3949337601661682,0.1317371428012848,0.02147572673857212,0.287088543176651,0.2259657084941864,1,0,1,1,0.5137301087379456,1.9991357326507568,1.425715446472168,0.8358253836631775,2.2448015213012695,0.32455718517303467,1.2793629169464111,1.7680726051330566,-0.25176385045051575,-1.6628347635269165,-1.4220134019851685,-0.6254529356956482,-0.09220078587532043,0.6505020260810852,1.2364565134048462,0.9415115118026733,0.6860684156417847,-0.2740537226200104,0.20334914326667786,0.4477039873600006,1.7939802408218384,1.088444709777832,1.208855390548706,1.6071356534957886,-0.04898772016167641,0.19058093428611755,1.0393928289413452,0.9581596851348877,0.00015321408864110708,-0.2444775104522705,-0.1484954059123993,-0.12509818375110626,1.9870498180389404,1.4659502506256104,1.408712387084961,1.6060281991958618,-1.7652630805969238,-0.31353190541267395,-0.3960931599140167,-1.2162858247756958,-0.02015858143568039,0.16617514193058014,0.7035367488861084,0.05291397124528885,-2.374037265777588,-2.7248053550720215,0.7787735462188721,1.2972440719604492
