step,time_s,root_x_w,root_y_w,root_z_w,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,roll_deg,pitch_deg,yaw_drift_deg,yaw_feedback_action,foot_contact_count,stride_ik_max_abs_action_delta,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,foot_xy_speed_BL_FOOT,foot_xy_speed_BR_FOOT,foot_xy_speed_ML_FOOT,foot_xy_speed_MR_FOOT
78,1.56,-0.3209120035171509,0.16664257645606995,0.2258349508047104,0.06803880631923676,0.33118584752082825,-0.021564219146966934,0.3654872477054596,-0.418351411819458,-0.0910160169005394,-1.2086526155471802,-0.5968594551086426,9.453239440917969,-0.0,3,0.0,0,1,1,1,0.7616912722587585,0.014917249791324139,0.01523792464286089,0.04020386561751366
79,1.58,-0.3253914415836334,0.1698954701423645,0.22531214356422424,0.054989684373140335,0.2223806083202362,-0.0328487753868103,1.191497802734375,0.2782151699066162,-0.16274240612983704,-0.19574131071567535,-0.5421307682991028,9.299613952636719,0.0,2,0.0,0,0,1,1,0.9713337421417236,0.2334941178560257,0.01193035114556551,0.02337539941072464
80,1.6,-0.32769545912742615,0.17229366302490234,0.22641223669052124,0.08031877875328064,0.1334720253944397,0.11267160624265671,-0.10605047643184662,-0.1478225141763687,0.12676508724689484,0.0561383031308651,-0.5197815299034119,9.372261047363281,0.0,2,0.0,1,0,0,1,0.015889454632997513,0.7393598556518555,1.1856732368469238,0.01858821138739586
81,1.62,-0.3311053216457367,0.17464271187782288,0.2278856486082077,0.020020514726638794,0.26159846782684326,0.06978403776884079,0.05371120572090149,0.10385479032993317,-0.004964697174727917,0.03054320067167282,-0.5264331102371216,9.425399780273438,-0.0,2,0.0,1,0,0,1,0.010443785227835178,0.9528581500053406,1.511953592300415,0.01734931953251362
82,1.6400000000000001,-0.3357709050178528,0.1770060956478119,0.22868691384792328,0.028399698436260223,0.2606724202632904,0.04893914610147476,-0.16434261202812195,-0.02947297692298889,0.03900871425867081,-0.043564800173044205,-0.47439587116241455,9.439262390136719,0.0,2,0.0,1,0,0,1,0.014786209911108017,1.0435655117034912,1.4091612100601196,0.015567028895020485
83,1.6600000000000001,-0.3405606746673584,0.1796209067106247,0.22939912974834442,0.033075444400310516,0.28331661224365234,0.05117408558726311,-0.16931189596652985,-0.11443481594324112,-0.02233167737722397,-0.21549683809280396,-0.5087829232215881,9.44091796875,-0.0,2,0.0,1,0,0,1,0.015764020383358,1.066790223121643,0.9182135462760925,0.014868093654513359
84,1.68,-0.34610265493392944,0.18224963545799255,0.2293572872877121,0.008025780320167542,0.32256752252578735,-0.004529893398284912,-0.2123335599899292,-0.11826537549495697,0.04158418998122215,-0.44064900279045105,-0.620710015296936,9.446380615234375,0.0,2,0.0,1,0,0,1,0.017505178228020668,0.7894871234893799,0.6323366165161133,0.020954696461558342
85,1.7,-0.3530988395214081,0.18504899740219116,0.22902482748031616,-0.014128312468528748,0.41368401050567627,0.0240196343511343,-0.38206517696380615,-0.09835651516914368,0.00017844326794147491,-0.8066130876541138,-0.7199775576591492,9.433822631835938,-0.0,2,0.0,1,0,0,1,0.02178141288459301,0.6133765578269958,0.2868899703025818,0.02480756677687168
86,1.72,-0.36115512251853943,0.18808136880397797,0.22988155484199524,0.04138578474521637,0.3854488730430603,0.1391647309064865,-0.1302456557750702,0.38890162110328674,0.13097810745239258,-1.3260948657989502,-0.691730797290802,9.467491149902344,-0.0,3,0.0,1,0,1,1,0.3391731083393097,0.5257704257965088,0.017196377739310265,0.02523444965481758
87,1.74,-0.36810967326164246,0.19101102650165558,0.2331310212612152,-0.003884151577949524,0.3506002128124237,0.21883167326450348,0.13494570553302765,-0.16650260984897614,0.06267639994621277,-1.3582448959350586,-0.7176641821861267,9.572113037109375,-0.0,3,0.0,1,0,1,1,0.1001436710357666,0.3041571378707886,0.022590257227420807,0.02666633576154709
88,1.76,-0.3749745190143585,0.19271999597549438,0.23785564303398132,-0.0728609710931778,0.3374205231666565,0.261252224445343,0.5645542740821838,-0.003336280584335327,0.19260278344154358,-0.9284726977348328,-0.7870106101036072,9.7266845703125,-0.0,3,0.0,1,0,1,1,0.011425968259572983,0.6028046607971191,0.02433362416923046,0.01564507931470871
89,1.78,-0.3811851441860199,0.19411255419254303,0.24079720675945282,-0.021175578236579895,0.2916881740093231,0.07140140980482101,0.5225656032562256,0.9187853932380676,0.11220414936542511,-0.35444656014442444,-0.08575189113616943,9.876800537109375,-0.0,1,0.0,0,0,1,0,0.09770910441875458,0.8917507529258728,0.023363523185253143,1.4029285907745361
90,1.8,-0.38621583580970764,0.19577614963054657,0.24115893244743347,-0.010896280407905579,0.24722185730934143,0.034956194460392,-0.023811377584934235,0.18320909142494202,0.13452847301959991,0.03582170978188515,0.6382824778556824,10.024742126464844,-0.0,2,0.0,0,1,1,0,0.528121292591095,0.010855664499104023,0.01342009101063013,1.4605486392974854
91,1.82,-0.39052361249923706,0.19781842827796936,0.2406076341867447,0.04323352128267288,0.23351609706878662,-0.036402683705091476,-0.27574291825294495,-0.06432360410690308,0.08569148927927017,-0.15605428814888,0.6937162280082703,10.16259765625,-0.0,2,0.0,0,1,1,0,0.891757071018219,0.005780480336397886,0.008212734013795853,1.3932840824127197
92,1.84,-0.3947959244251251,0.20037336647510529,0.23844662308692932,0.04188736528158188,0.2594172954559326,-0.12212542444467545,-0.1495581567287445,-0.4806687533855438,0.041974298655986786,-0.41302505135536194,0.3274427056312561,10.25909423828125,-0.0,2,0.0,0,1,1,0,0.8610395789146423,0.0037093996070325375,0.012771228328347206,0.9616926908493042
93,1.86,-0.39977338910102844,0.20285245776176453,0.23499926924705505,0.015048772096633911,0.2916284203529358,-0.1723773330450058,-0.03579223155975342,-0.5122684836387634,0.0344754233956337,-0.512657642364502,-0.280430406332016,10.305404663085938,-0.0,2,0.0,0,1,1,0,0.8722970485687256,0.012041090987622738,0.014184294268488884,0.5337666869163513
94,1.8800000000000001,-0.4054870009422302,0.20510050654411316,0.2309473305940628,-0.009340807795524597,0.3226945102214813,-0.19244779646396637,0.04222865402698517,-0.32619455456733704,0.05279337987303734,-0.49083834886550903,-0.7945751547813416,10.355659484863281,-0.0,2,0.0,0,1,1,0,0.8360055088996887,0.013120699673891068,0.013598698191344738,0.22155477106571198
95,1.9000000000000001,-0.4116446375846863,0.20759454369544983,0.2269056886434555,0.01375386118888855,0.3412865698337555,-0.17237593233585358,0.01754250004887581,-0.008130699396133423,-0.03300044313073158,-0.4525594115257263,-0.9806970953941345,10.368545532226562,-0.0,2,0.0,0,1,1,0,0.7077388167381287,0.01708913780748844,0.01678883284330368,0.320821076631546
96,1.92,-0.4178140461444855,0.21080070734024048,0.2242785543203354,0.015765801072120667,0.3096427619457245,-0.020867709070444107,0.3672727644443512,-0.49321871995925903,-0.11116946488618851,-0.33157479763031006,-1.07108473777771,10.309333801269531,0.0,3,0.0,0,1,1,1,0.7132942080497742,0.12837794423103333,0.02212591841816902,0.02704520896077156
97,1.94,-0.4222879707813263,0.21342656016349792,0.22386696934700012,0.06302832812070847,0.2017522156238556,0.06597104668617249,0.4420435428619385,0.557776689529419,-0.005278810393065214,0.46201035380363464,-0.8438495397567749,10.183868408203125,0.0,3,0.0,1,0,1,1,0.34664976596832275,0.19463810324668884,0.10199019312858582,0.024796076118946075
98,1.96,-0.4258890151977539,0.2163645178079605,0.22518832981586456,0.08140739798545837,0.2650672197341919,0.09397563338279724,-0.05134086683392525,0.0675148218870163,0.06392820924520493,0.4690837562084198,-0.6234319806098938,10.284828186035156,0.0,2,0.0,1,0,0,1,0.008948293514549732,0.7232223153114319,1.3439017534255981,0.019309600815176964
99,1.98,-0.4306796193122864,0.21941614151000977,0.22651173174381256,0.03567339479923248,0.2910240888595581,0.07036764174699783,-0.09704531729221344,0.02613733895123005,-0.02803920954465866,0.37657976150512695,-0.5654343962669373,10.2919921875,-0.0,2,0.0,1,0,0,1,0.01524551771581173,0.9565343856811523,1.4784396886825562,0.018718382343649864
100,2.0,-0.4356932044029236,0.2221112698316574,0.22744792699813843,0.03799406439065933,0.2765873074531555,0.06457313150167465,-0.33838433027267456,-0.204217329621315,0.007777238264679909,0.10863182693719864,-0.6652186512947083,10.271987915039062,0.0,2,0.0,1,0,0,1,0.01725495420396328,1.0393091440200806,1.2490402460098267,0.017917856574058533
101,2.02,-0.4410741627216339,0.22484491765499115,0.2282206267118454,0.022575289011001587,0.32338008284568787,0.0515068881213665,-0.26046299934387207,-0.14163559675216675,0.015422333963215351,-0.2109338641166687,-0.7988893985748291,10.280715942382812,-0.0,2,0.0,1,0,0,1,0.0193798765540123,0.9868201017379761,0.8051345348358154,0.019631091505289078
102,2.04,-0.44739672541618347,0.22741013765335083,0.22827868163585663,-0.004525348544120789,0.3527691662311554,0.0124172018840909,-0.34256410598754883,-0.20780780911445618,0.06055789813399315,-0.5684722661972046,-0.9784879088401794,10.318008422851562,-0.0,2,0.0,1,0,0,1,0.01900976337492466,0.7975841760635376,0.5084213614463806,0.02113380841910839
103,2.06,-0.45501163601875305,0.2300444096326828,0.22817173600196838,-0.027634531259536743,0.434754878282547,0.0423804335296154,-0.5353352427482605,-0.2304874062538147,0.03996962681412697,-1.1018760204315186,-1.2086269855499268,10.338592529296875,-0.0,2,0.0,1,0,0,1,0.022949574515223503,0.5951042771339417,0.22448992729187012,0.026092074811458588
104,2.08,-0.46274712681770325,0.23328763246536255,0.22962969541549683,0.058384448289871216,0.3995402455329895,0.1407831460237503,-0.03790582716464996,0.2484564483165741,0.21042200922966003,-1.4820162057876587,-1.0516587495803833,10.471580505371094,-0.0,3,0.0,1,0,1,1,0.21140114963054657,0.5564538836479187,0.026804888620972633,0.02655484341084957
105,2.1,-0.4697291851043701,0.23667943477630615,0.23336151242256165,0.027254968881607056,0.3601435422897339,0.24428755044937134,0.20624788105487823,-0.10351721942424774,0.09413481503725052,-1.4153237342834473,-1.0432112216949463,10.643440246582031,-0.0,3,0.0,1,0,1,1,0.1186167299747467,0.36243247985839844,0.020979421213269234,0.02368590049445629
106,2.12,-0.4766480028629303,0.2388533502817154,0.2385540008544922,-0.0468338280916214,0.34835106134414673,0.278331458568573,0.597881019115448,0.08351770043373108,0.13742861151695251,-0.928748369216919,-1.0246864557266235,10.772842407226562,-0.0,3,0.0,1,0,1,1,0.08237303793430328,0.6549131274223328,0.025077657774090767,0.01740565150976181
107,2.14,-0.48288100957870483,0.2406684160232544,0.24175484478473663,9.495019912719727e-05,0.2990983724594116,0.08322753757238388,0.5396114587783813,1.0002282857894897,0.05081496387720108,-0.33225926756858826,-0.19904212653636932,10.846923828125,-0.0,1,0.0,0,0,1,0,0.04631992056965828,0.9232220649719238,0.02373313158750534,1.4403918981552124
108,2.16,-0.48781123757362366,0.24268107116222382,0.24211597442626953,0.008923396468162537,0.24482594430446625,0.02625708468258381,0.06883089244365692,0.08357159793376923,0.14291644096374512,0.13899365067481995,0.4923956096172333,10.97479248046875,-0.0,2,0.0,0,1,1,0,0.2992866039276123,0.010446622967720032,0.015049736015498638,1.528455138206482
109,2.18,-0.4920160174369812,0.24492590129375458,0.24149659276008606,0.055162422358989716,0.2321006804704666,-0.03877079859375954,-0.21145214140415192,-0.09718236327171326,0.08368488401174545,0.042967263609170914,0.46410006284713745,11.112113952636719,-0.0,2,0.0,0,1,1,0,0.6987603902816772,0.003911677747964859,0.007382666692137718,1.4599897861480713
110,2.2,-0.49628975987434387,0.2477656751871109,0.23964345455169678,0.0620710626244545,0.2703720033168793,-0.09079022705554962,-0.35330110788345337,-0.1796461045742035,0.06058644875884056,-0.31318971514701843,0.29158568382263184,11.223747253417969,-0.0,2,0.0,0,1,1,0,1.0792453289031982,0.006216598674654961,0.008061530999839306,1.0893347263336182
111,2.22,-0.5014957189559937,0.25060221552848816,0.2367342710494995,0.031380489468574524,0.3122108578681946,-0.14030729234218597,-0.21735763549804688,-0.34844082593917847,0.026202380657196045,-0.6409654021263123,-0.05284101516008377,11.271659851074219,-0.0,2,0.0,0,1,1,0,1.1809959411621094,0.007867185398936272,0.012534190900623798,0.5373179912567139
112,2.24,-0.5075554251670837,0.2530948221683502,0.23260821402072906,0.003929689526557922,0.3442137837409973,-0.20073175430297852,0.002889692783355713,-0.39483848214149475,0.0448693186044693,-0.6644267439842224,-0.6472235321998596,11.33697509765625,-0.0,2,0.0,0,1,1,0,0.7811185717582703,0.015527217648923397,0.016388515010476112,0.18043941259384155
113,2.2600000000000002,-0.5140224099159241,0.2557556927204132,0.22827458381652832,0.018618643283843994,0.3553406298160553,-0.1867079883813858,-0.03368627652525902,-0.01102604903280735,-0.023771854117512703,-0.6786109805107117,-0.8723979592323303,11.349464416503906,-0.0,2,0.0,0,1,1,0,0.7212120890617371,0.013738238252699375,0.014316320419311523,0.3133217692375183
114,2.2800000000000002,-0.520594596862793,0.2593138813972473,0.22494558990001678,0.02784128487110138,0.32795652747154236,-0.0465678796172142,0.1925344467163086,-0.3499859571456909,-0.10219620168209076,-0.6689687371253967,-0.8469247817993164,11.329116821289062,0.0,3,0.0,0,1,1,1,0.7665210962295532,0.14180801808834076,0.01982486993074417,0.24885065853595734
115,2.3000000000000003,-0.5251058340072632,0.2621093988418579,0.22422342002391815,0.09163399785757065,0.20227916538715363,0.04149750992655754,0.537381112575531,0.48102888464927673,-0.028853995725512505,0.11697304248809814,-0.652040421962738,11.173133850097656,0.0,3,0.0,1,0,1,1,0.5011429786682129,0.3028084337711334,0.0545213483273983,0.03173982352018356
116,2.32,-0.5284927487373352,0.2653385400772095,0.225410595536232,0.09230894595384598,0.2599644660949707,0.09121063351631165,-0.0690523311495781,0.0952993854880333,0.09278218448162079,0.10090483725070953,-0.42638900876045227,11.301063537597656,0.0,2,0.0,1,0,0,1,0.040431633591651917,0.802436351776123,1.3328838348388672,0.02073207125067711
117,2.34,-0.5333612561225891,0.2682972252368927,0.22656415402889252,0.023204296827316284,0.29364335536956787,0.06035671755671501,-0.03537292405962944,0.08349192142486572,-0.05047204717993736,0.05092545226216316,-0.32832592725753784,11.308242797851562,-0.0,2,0.0,1,0,0,1,0.016302440315485,0.9726810455322266,1.530608892440796,0.016490884125232697
118,2.36,-0.538414716720581,0.27068835496902466,0.22732101380825043,0.031050100922584534,0.267073392868042,0.05481665953993797,-0.28248530626296997,-0.2010742872953415,0.052773237228393555,-0.15239174664020538,-0.3923264741897583,11.306434631347656,0.0,2,0.0,1,0,0,1,0.016545046120882034,1.025117039680481,1.2922916412353516,0.01719769276678562
119,2.38,-0.543704092502594,0.2731083631515503,0.2279641032218933,0.01538492739200592,0.31322595477104187,0.04529217630624771,-0.21369178593158722,-0.17063167691230774,0.022423716261982918,-0.41469869017601013,-0.5347462892532349,11.345130920410156,-0.0,2,0.0,1,0,0,1,0.01819928176701069,0.981916606426239,0.8544467091560364,0.019004641100764275
120,2.4,-0.5499571561813354,0.2753992974758148,0.22792021930217743,-0.008200988173484802,0.34633976221084595,0.0077237761579453945,-0.30233004689216614,-0.23664332926273346,0.0625167116522789,-0.7221668362617493,-0.748134195804596,11.389228820800781,-0.0,2,0.0,1,0,0,1,0.019113250076770782,0.7645849585533142,0.5464688539505005,0.02032114751636982
121,2.42,-0.5575511455535889,0.2778383493423462,0.2277771532535553,-0.029561728239059448,0.4309201240539551,0.04216400161385536,-0.5034104585647583,-0.24963083863258362,0.04582013934850693,-1.2151410579681396,-1.0060875415802002,11.4078369140625,-0.0,2,0.0,1,0,0,1,0.022526215761899948,0.5712310671806335,0.23855999112129211,0.025920480489730835
122,2.44,-0.5651691555976868,0.28092366456985474,0.22952498495578766,0.05681303143501282,0.39194077253341675,0.1466316282749176,0.012327760457992554,0.25186923146247864,0.21211566030979156,-1.5553154945373535,-0.7755680680274963,11.543922424316406,-0.0,3,0.0,1,0,1,1,0.21212470531463623,0.5621466040611267,0.026381943374872208,0.02705535665154457
123,2.46,-0.5720717906951904,0.28409653902053833,0.2333332896232605,0.023602142930030823,0.35132667422294617,0.24897053837776184,0.2445770502090454,-0.1445995271205902,0.08535303920507431,-1.4236445426940918,-0.7810160517692566,11.711799621582031,-0.0,3,0.0,1,0,1,1,0.0879773497581482,0.33509910106658936,0.019880177453160286,0.023427536711096764
124,2.48,-0.5788824558258057,0.2860915958881378,0.2386988401412964,-0.044520631432533264,0.34152084589004517,0.2880125939846039,0.6018149256706238,0.008448094129562378,0.1369621902704239,-0.9137892127037048,-0.829582929611206,11.835029602050781,-0.0,3,0.0,1,0,1,1,0.040155764669179916,0.6180882453918457,0.02401728369295597,0.01804317906498909
125,2.5,-0.58504319190979,0.2877972722053528,0.24210073053836823,0.0024244338274002075,0.29595959186553955,0.08980794996023178,0.5334998965263367,0.9192646741867065,0.07792390137910843,-0.31212982535362244,-0.11391690373420715,11.932144165039062,-0.0,1,0.0,0,0,1,0,0.14747755229473114,0.8913765549659729,0.0223957821726799,1.4257357120513916
126,2.52,-0.5898655652999878,0.2898155152797699,0.24249717593193054,0.011511892080307007,0.24158847332000732,0.04515506327152252,-0.013850882649421692,0.11014680564403534,0.1420135498046875,0.1503777951002121,0.612413227558136,12.082847595214844,-0.0,2,0.0,0,1,1,0,0.456388920545578,0.01507499534636736,0.01910444349050522,1.5059559345245361
127,2.54,-0.5939714908599854,0.29200953245162964,0.24203018844127655,0.058880940079689026,0.22479248046875,-0.03424112871289253,-0.28037720918655396,-0.059956103563308716,0.10660701990127563,-0.029298977926373482,0.6427291035652161,12.239768981933594,-0.0,2,0.0,0,1,1,0,0.835570752620697,0.004756558686494827,0.00713691208511591,1.4312340021133423
128,2.56,-0.5981975793838501,0.2946917712688446,0.2400081902742386,0.058337703347206116,0.2638380229473114,-0.10521151125431061,-0.34657859802246094,-0.2378254532814026,0.052298273891210556,-0.4123375117778778,0.4444988965988159,12.348869323730469,-0.0,2,0.0,0,1,1,0,1.060112714767456,0.006197184324264526,0.007482033222913742,1.0762125253677368
129,2.58,-0.6031331419944763,0.2971613109111786,0.2365734726190567,0.02207772433757782,0.283414751291275,-0.1709015816450119,-0.1085403561592102,-0.5284312963485718,0.03771565482020378,-0.6333526372909546,-0.09970520436763763,12.404403686523438,-0.0,2,0.0,0,1,1,0,0.8667312860488892,0.007732176221907139,0.013851852156221867,0.5482610464096069
130,2.6,-0.6087605357170105,0.2992386817932129,0.23243319988250732,-0.0017003566026687622,0.31488537788391113,-0.19327449798583984,-0.05056223273277283,-0.3076106905937195,0.07748834043741226,-0.7124406695365906,-0.6008110642433167,12.483116149902344,-0.0,2,0.0,0,1,1,0,0.7924392223358154,0.014461026526987553,0.01307503879070282,0.23186585307121277
131,2.62,-0.6147732734680176,0.30158910155296326,0.22827257215976715,0.025184303522109985,0.331116259098053,-0.1745021492242813,-0.07667209208011627,0.025822166353464127,-0.005930859129875898,-0.7822183966636658,-0.75728839635849,12.523750305175781,-0.0,2,0.0,0,1,1,0,0.6896071434020996,0.012119780294597149,0.01331053115427494,0.33371055126190186
132,2.64,-0.6208166480064392,0.3047323226928711,0.22540941834449768,0.014468967914581299,0.2892489433288574,-0.007690500468015671,0.27959513664245605,-0.577475905418396,-0.09635745733976364,-0.782468855381012,-0.7873169183731079,12.499618530273438,0.0,3,0.0,0,1,1,1,0.7439832091331482,0.1230018138885498,0.012761309742927551,0.03668661043047905
133,2.66,-0.6250421404838562,0.3070499300956726,0.22497111558914185,0.06221747770905495,0.1841312050819397,0.06704001873731613,0.37524765729904175,0.5461167693138123,-0.030802519991993904,-0.08398517221212387,-0.5620025992393494,12.354652404785156,0.0,3,0.0,1,0,1,1,0.30678632855415344,0.3553095757961273,0.026815073564648628,0.028804602101445198
134,2.68,-0.6286984086036682,0.30968308448791504,0.2261189967393875,0.06251029670238495,0.26373979449272156,0.07986791431903839,0.0038439445197582245,0.08095569908618927,0.02161022089421749,-0.017425039783120155,-0.3240523338317871,12.407875061035156,0.0,2,0.0,1,0,0,1,0.008174978196620941,0.8011025190353394,1.37260103225708,0.01839367114007473
135,2.7,-0.6334739327430725,0.31216615438461304,0.22727270424365997,0.02053968608379364,0.2697167992591858,0.06948625296354294,-0.0939125269651413,-0.022373013198375702,-0.016053713858127594,-0.07997728884220123,-0.2909443974494934,12.402923583984375,-0.0,2,0.0,1,0,0,1,0.01423761248588562,0.9161312580108643,1.477970838546753,0.016153914853930473
136,2.72,-0.638322651386261,0.314334511756897,0.2283535748720169,0.02925439178943634,0.26122570037841797,0.07697124779224396,-0.22217881679534912,-0.1760382205247879,0.036623843014240265,-0.2676352262496948,-0.3986577093601227,12.412078857421875,0.0,2,0.0,1,0,0,1,0.016275694593787193,0.957948625087738,1.088046908378601,0.01973678730428219
137,2.74,-0.6436238288879395,0.31647026538848877,0.22918939590454102,0.005476623773574829,0.30684077739715576,0.048714593052864075,-0.213230162858963,-0.19544662535190582,0.047301020473241806,-0.5118153095245361,-0.5732221007347107,12.455734252929688,-0.0,2,0.0,1,0,0,1,0.017000021412968636,0.787205159664154,0.7616468667984009,0.021139241755008698
138,2.7600000000000002,-0.6500679850578308,0.3184141516685486,0.22934335470199585,-0.02237790822982788,0.35777437686920166,0.023340649902820587,-0.3140697777271271,-0.22100572288036346,0.06654829531908035,-0.8289591670036316,-0.791863203048706,12.515266418457031,-0.0,2,0.0,1,0,0,1,0.019678112119436264,0.7029667496681213,0.4846988320350647,0.022449621930718422
139,2.7800000000000002,-0.6575357913970947,0.3206893801689148,0.22982905805110931,0.0330805629491806,0.3604584336280823,0.12929092347621918,-0.17616954445838928,0.4473709166049957,0.11182623356580734,-1.2729263305664062,-0.871931254863739,12.555656433105469,-0.0,3,0.0,1,0,1,1,0.04011591523885727,0.5859264731407166,0.04263827204704285,0.03908026963472366
140,2.8000000000000003,-0.6641276478767395,0.3233107626438141,0.2326909601688385,0.023162707686424255,0.33691149950027466,0.20633292198181152,0.1094161793589592,-0.09667393565177917,0.11984097957611084,-1.3048769235610962,-0.8193904757499695,12.700569152832031,-0.0,3,0.0,1,0,1,1,0.11751703917980194,0.3326891362667084,0.018981361761689186,0.02815825119614601
141,2.82,-0.670845091342926,0.32518380880355835,0.23723401129245758,-0.04190680384635925,0.34488290548324585,0.2560516595840454,0.5213421583175659,0.08798232674598694,0.16782383620738983,-0.9188411831855774,-0.7963635921478271,12.86865234375,-0.0,3,0.0,1,0,1,1,0.10522777587175369,0.550385057926178,0.024309219792485237,0.024447519332170486
142,2.84,-0.6772152185440063,0.32684049010276794,0.24018533527851105,0.0026952773332595825,0.30945926904678345,0.06851167231798172,0.49514874815940857,0.9946989417076111,0.0830959677696228,-0.3609292209148407,-0.048321910202503204,12.986824035644531,-0.0,1,0.0,0,0,1,0,0.1697263866662979,0.8533160090446472,0.024324845522642136,1.3867913484573364
143,2.86,-0.6823945641517639,0.3288167715072632,0.2401927262544632,0.00841328501701355,0.2587275803089142,0.026741739362478256,0.0017316006124019623,0.0735912173986435,0.14214016497135162,0.08744663000106812,0.6849181056022644,13.136451721191406,-0.0,2,0.0,0,1,1,0,0.33175185322761536,0.015639813616871834,0.02396578900516033,1.450900673866272
144,2.88,-0.6868571043014526,0.3310292959213257,0.2395491749048233,0.0634508728981018,0.23899146914482117,-0.03394212946295738,-0.2773861885070801,-0.07841496169567108,0.12386421114206314,-0.08092013001441956,0.6691653728485107,13.299766540527344,-0.0,2,0.0,0,1,1,0,0.7473435401916504,0.004663819447159767,0.0070323459804058075,1.3152881860733032
145,2.9,-0.6912526488304138,0.3339020013809204,0.2377292662858963,0.0736066922545433,0.27196943759918213,-0.0877738893032074,-0.3661985993385315,-0.2526741027832031,0.053641609847545624,-0.4782184958457947,0.4550284445285797,13.428482055664062,-0.0,2,0.0,0,1,1,0,1.0889503955841064,0.006023684050887823,0.00762477982789278,0.9433823227882385
146,2.92,-0.6964919567108154,0.33679720759391785,0.23474733531475067,0.0457744300365448,0.3077930808067322,-0.1595459133386612,-0.08159840106964111,-0.6027971506118774,0.02700439840555191,-0.7721313834190369,-0.015930775552988052,13.470138549804688,-0.0,2,0.0,0,1,1,0,0.8964686989784241,0.028253933414816856,0.036934737116098404,0.47902846336364746
147,2.94,-0.702416718006134,0.33941563963890076,0.230736643075943,0.019397705793380737,0.33997249603271484,-0.18887516856193542,-0.006718650460243225,-0.3577765226364136,0.05390690267086029,-0.8046138882637024,-0.6021580100059509,13.505966186523438,-0.0,2,0.0,0,1,1,0,0.8538107872009277,0.013318830169737339,0.014761975035071373,0.21150444447994232
148,2.96,-0.7088470458984375,0.34217503666877747,0.2266700714826584,0.040806159377098083,0.35791388154029846,-0.1718638390302658,-0.030539531260728836,0.003227807581424713,-0.01876845397055149,-0.8206610083580017,-0.8033133149147034,13.527542114257812,-0.0,2,0.0,0,1,1,0,0.7205711007118225,0.012183514423668385,0.013619868084788322,0.2823549509048462
149,2.98,-0.7151350975036621,0.345308780670166,0.22426773607730865,0.042561620473861694,0.32314401865005493,-0.03628109395503998,0.377988338470459,-0.3082798719406128,-0.09659196436405182,-0.693924069404602,-0.9787439703941345,13.4769287109375,0.0,3,0.0,0,1,1,1,0.7547990083694458,0.2402014583349228,0.03932109847664833,0.03832484036684036
150,3.0,-0.7197880148887634,0.34795182943344116,0.22375093400478363,0.08203278481960297,0.20277908444404602,0.06172099709510803,0.4953799247741699,0.6290845274925232,0.03791297972202301,0.19980762898921967,-0.7684638500213623,13.344123840332031,0.0,3,0.0,1,0,1,1,0.3504203259944916,0.17256814241409302,0.0683676078915596,0.01868313178420067
151,3.02,-0.7233147025108337,0.35082700848579407,0.22522121667861938,0.0933758020401001,0.25438421964645386,0.10723105818033218,-0.07657743990421295,0.07892844080924988,0.08657808601856232,0.19985148310661316,-0.4930908679962158,13.471855163574219,-0.0,2,0.0,1,0,0,1,0.09909512102603912,0.6848187446594238,1.3045119047164917,0.023900706321001053
152,3.04,-0.7282582521438599,0.3536643087863922,0.22668756544589996,0.027379155158996582,0.29527997970581055,0.07343213260173798,-0.006750240921974182,0.08227787911891937,-0.05587448179721832,0.16717886924743652,-0.39910152554512024,13.471336364746094,-0.0,2,0.0,1,0,0,1,0.01665828563272953,0.9649990797042847,1.5111817121505737,0.0172482430934906
153,3.06,-0.7333439588546753,0.3559325039386749,0.22769074141979218,0.03526623547077179,0.26340290904045105,0.06555137783288956,-0.2780274450778961,-0.18421325087547302,0.04739377647638321,-0.015584418550133705,-0.45981210470199585,13.462104797363281,0.0,2,0.0,1,0,0,1,0.01638510450720787,1.0750340223312378,1.3116965293884277,0.020222777500748634
154,3.08,-0.7385466694831848,0.3582175672054291,0.22862203419208527,0.022548094391822815,0.3041630983352661,0.05945459008216858,-0.21356049180030823,-0.1544012576341629,0.004224845208227634,-0.27473750710487366,-0.5832116007804871,13.484306335449219,-0.0,2,0.0,1,0,0,1,0.01787867769598961,1.0797582864761353,0.8585825562477112,0.021546028554439545
155,3.1,-0.7446321845054626,0.3603341579437256,0.22878877818584442,-0.00191439688205719,0.33455127477645874,0.011922875419259071,-0.28243181109428406,-0.22172725200653076,0.05415668711066246,-0.5685577988624573,-0.7824989557266235,13.511825561523438,-0.0,2,0.0,1,0,0,1,0.018745413050055504,0.8379964828491211,0.5646947622299194,0.022141147404909134
156,3.12,-0.7521104216575623,0.36249983310699463,0.22870823740959167,-0.02505958080291748,0.4256434440612793,0.03999323397874832,-0.4649509787559509,-0.20635700225830078,0.03526674211025238,-1.0257304906845093,-1.0064971446990967,13.527206420898438,-0.0,2,0.0,1,0,0,1,0.022182714194059372,0.6268949508666992,0.2365606725215912,0.026356084272265434
